#Time frame = 0.0 ps; Number of reference = 113000 atoms; Number of chains = 235
#Atomic index    1.5*max_eigval    Number of unit vectors
98677     0.210     73
98678     0.201     67
98679     0.177     64
98680     0.212     62
98681     0.108     58
98682     0.123     58
98683     0.125     56
98684     0.120     61
98685     0.112     63
98686     0.125     61
98687     0.145     58
98688     0.118     62
98689     0.158     62
98690     0.194     64
98691     0.146     67
98692     0.146     68
98693     0.144     63
98694     0.160     64
98695     0.169     67
98696     0.196     63
98697     0.243     64
98698     0.247     62
98699     0.203     65
98700     0.198     70
98701     0.187     69
98702     0.199     67
98703     0.145     66
98704     0.128     58
98705     0.069     59
98706     0.091     56
98707     0.090     64
98708     0.110     63
98709     0.102     63
98710     0.108     59
98711     0.101     64
98712     0.147     60
98713     0.141     59
98714     0.135     62
98715     0.093     59
98716     0.080     59
98717     0.094     59
98718     0.072     66
98719     0.110     65
98720     0.078     66
98721     0.109     69
98722     0.119     67
98723     0.077     67
98724     0.090     71
98725     0.038     65
98726     0.027     69
98727     0.059     67
98728     0.068     61
98729     0.116     65
98730     0.136     65
98731     0.089     67
98732     0.129     68
98733     0.139     68
98734     0.127     68
98735     0.120     69
98736     0.219     65
98737     0.206     63
98738     0.196     68
98739     0.241     67
98740     0.267     66
98741     0.219     66
98742     0.236     62
98743     0.232     66
98744     0.290     61
98745     0.251     61
98746     0.204     64
98747     0.229     65
98748     0.235     72
98749     0.249     68
98750     0.211     73
98751     0.220     75
98752     0.185     77
98753     0.196     76
98754     0.203     77
98755     0.186     75
98756     0.191     70
98757     0.169     71
98758     0.153     72
98759     0.185     71
98760     0.177     63
98761     0.112     66
98762     0.116     62
98763     0.167     63
98764     0.134     61
98765     0.200     61
98766     0.162     64
98767     0.161     63
98768     0.147     67
98769     0.161     67
98770     0.213     66
98771     0.183     67
98772     0.189     61
98773     0.229     60
98774     0.266     55
98775     0.299     58
98776     0.275     66
98777     0.258     66
98778     0.278     59
98779     0.195     60
98780     0.157     61
98781     0.197     63
98782     0.130     62
98783     0.154     60
98784     0.164     58
98785     0.097     67
98786     0.087     64
98787     0.111     69
98788     0.143     65
98789     0.131     74
98790     0.129     66
98791     0.095     62
98792     0.110     63
98793     0.132     59
98794     0.128     62
98795     0.138     65
98796     0.120     65
98797     0.113     64
98798     0.134     69
98799     0.119     71
98800     0.121     70
98801     0.099     76
98802     0.108     70
98803     0.096     69
98804     0.098     71
98805     0.112     67
98806     0.125     65
98807     0.109     67
98808     0.099     70
98809     0.099     67
98810     0.108     62
98811     0.098     65
98812     0.076     69
98813     0.049     61
98814     0.047     67
98815     0.050     65
98816     0.033     64
98817     0.061     68
98818     0.063     61
98819     0.055     66
98820     0.087     68
98821     0.079     69
98822     0.076     63
98823     0.088     59
98824     0.112     60
98825     0.126     69
98826     0.092     72
98827     0.064     69
98828     0.091     68
98829     0.050     67
98830     0.067     66
98831     0.067     65
98832     0.066     66
98833     0.059     71
98834     0.043     70
98835     0.080     65
98836     0.041     64
98837     0.038     67
98838     0.069     66
98839     0.138     64
98840     0.067     68
98841     0.112     68
98842     0.071     66
98843     0.130     59
98844     0.096     64
98845     0.120     65
98846     0.168     63
98847     0.148     64
98848     0.146     59
98849     0.123     60
98850     0.088     67
98851     0.096     62
98852     0.138     61
98853     0.165     57
98854     0.145     57
98855     0.111     62
98856     0.131     60
98857     0.197     61
98858     0.246     60
98859     0.273     60
98860     0.228     61
98861     0.232     56
98862     0.151     60
98863     0.161     58
98864     0.125     59
98865     0.140     60
98866     0.110     61
98867     0.126     59
98868     0.151     64
98869     0.123     70
98870     0.100     62
98871     0.069     65
98872     0.044     66
98873     0.057     69
98874     0.071     67
98875     0.156     61
98876     0.185     65
98877     0.251     61
98878     0.206     62
98879     0.238     65
98880     0.192     64
98881     0.170     61
98882     0.146     59
98883     0.182     58
98884     0.138     59
98885     0.144     61
98886     0.159     59
98887     0.176     59
98888     0.124     57
98889     0.136     55
98890     0.145     54
98891     0.103     52
98892     0.134     59
98893     0.093     60
98894     0.111     61
98895     0.072     57
98896     0.062     58
98897     0.081     61
98898     0.092     63
98899     0.091     68
98900     0.133     72
98901     0.144     70
98902     0.090     67
98903     0.118     72
98904     0.109     69
98905     0.107     73
98906     0.080     73
98907     0.140     72
98908     0.169     75
98909     0.187     75
98910     0.180     75
98911     0.164     73
98912     0.160     70
98913     0.165     70
98914     0.166     74
98915     0.150     70
98916     0.158     68
98917     0.197     67
98918     0.209     69
98919     0.187     66
98920     0.151     69
98921     0.173     70
98922     0.165     66
98923     0.157     66
98924     0.103     63
98925     0.103     69
98926     0.096     71
98927     0.100     67
98928     0.107     71
98929     0.124     72
98930     0.132     67
98931     0.175     64
98932     0.169     69
98933     0.174     64
98934     0.193     68
98935     0.204     61
98936     0.214     61
98937     0.211     60
98938     0.169     57
98939     0.103     63
98940     0.110     68
98941     0.120     65
98942     0.142     65
98943     0.192     59
98944     0.094     59
98945     0.096     61
98946     0.111     57
98947     0.099     63
98948     0.084     63
98949     0.079     60
98950     0.066     61
98951     0.092     55
98952     0.091     54
98953     0.126     54
98954     0.110     55
98955     0.109     56
98956     0.157     58
98957     0.138     58
98958     0.161     55
98959     0.147     59
98960     0.134     62
98961     0.108     60
98962     0.096     63
98963     0.099     63
98964     0.074     64
98965     0.095     66
98966     0.128     63
98967     0.137     60
98968     0.140     64
98969     0.130     67
98970     0.126     65
98971     0.115     65
98972     0.124     62
98973     0.125     64
98974     0.116     65
98975     0.083     64
98976     0.085     66
98977     0.075     66
98978     0.061     65
98979     0.055     63
98980     0.057     61
98981     0.141     60
98982     0.118     63
98983     0.117     61
98984     0.079     61
98985     0.104     59
98986     0.115     64
98987     0.147     65
98988     0.181     61
98989     0.172     59
98990     0.184     67
98991     0.178     64
98992     0.190     65
98993     0.191     66
98994     0.105     64
98995     0.119     61
98996     0.060     61
98997     0.087     64
98998     0.114     72
98999     0.202     68
99000     0.173     64
99001     0.199     71
99002     0.228     74
99003     0.176     79
99004     0.211     70
99005     0.213     68
99006     0.197     68
99007     0.167     67
99008     0.160     68
99009     0.163     70
99010     0.144     69
99011     0.199     64
99012     0.236     66
99013     0.203     70
99014     0.208     63
99015     0.196     60
99016     0.218     53
99017     0.253     53
99018     0.179     57
99019     0.145     57
99020     0.218     54
99021     0.182     60
99022     0.232     53
99023     0.209     60
99024     0.193     59
99025     0.147     59
99026     0.152     60
99027     0.118     74
99028     0.132     71
99029     0.104     74
99030     0.101     74
99031     0.097     74
99032     0.082     72
99033     0.089     66
99034     0.096     69
99035     0.128     72
99036     0.122     74
99037     0.100     72
99038     0.111     71
99039     0.066     72
99040     0.096     71
99041     0.122     70
99042     0.118     69
99043     0.171     66
99044     0.161     67
99045     0.164     66
99046     0.152     70
99047     0.149     69
99048     0.096     64
99049     0.099     66
99050     0.115     60
99051     0.141     60
99052     0.166     59
99053     0.222     62
99054     0.161     65
99055     0.162     65
99056     0.102     62
99057     0.093     63
99058     0.128     61
99059     0.107     66
99060     0.097     64
99061     0.129     65
99062     0.082     65
99063     0.083     61
99064     0.124     61
99065     0.150     64
99066     0.176     66
99067     0.137     70
99068     0.122     73
99069     0.143     67
99070     0.146     67
99071     0.136     68
99072     0.143     69
99073     0.140     62
99074     0.153     61
99075     0.130     61
99076     0.136     60
99077     0.151     63
99078     0.165     61
99079     0.149     63
99080     0.118     58
99081     0.113     65
99082     0.120     62
99083     0.124     66
99084     0.086     70
99085     0.068     75
